date,title,description,location,url,long_description,standort,branchen,mitarbeiter,jahresumsatz,preisvorstellung,international
29.10.2024,"Expansive & erfolgreiche GmbH - techn. Handel, Camping/Freizeit - zu verkaufen","Die GmbH erbringt vornehmlich Leistungen als Großhändler für Handels- und Serviceunternehmen im Bereich Ersatzteile für Anhänger, Camping, Freizeit. 2. Führungsebene ist vorhanden.",Baden-Württemberg,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=211659,"
Informationen zum Unternehmen:
*Unternehmen (GmbH) erbringt vornehmlich Leistungen als Großhändler für Handels- und Serviceunternehmen im Bereich Ersatzteile für Anhänger, Camping, Freizeit. Aber auch Erstausrüster von Wohnwagen/Anhängern sowie Facheinzelhandelsunternehmen gehören zum Kundenkreis.
*Der Facheinzelhandel wird über eine Eigenmarke beliefert.
*Zudem werden Service-Dienstleistungen rund um Pkw-Anhänger/Wohnwagen erbracht/eigene Werkstatt.
*Das Sortiment umfasst über 6.000 Artikel, die von ca. 100 Lieferanten bezogen werden. Sortimentsschwerpunkt: Produkte des Anhängerzubehörs, Ladungssicherung, Fahrgestelle, Seilwinden, Beleuchtungen/Elektrik, Artikel aus dem Bereich Caravaning, Freizeit.
*Unternehmen (ISO 9001 zertifiziert) ist seit Gründung stetig gewachsen.
*ca. 55 Mitarbeiter/Fachkräfte (Standort D/Österreich), Unternehmen bildet selbst Azubis aus.
*Repräsentative Firmenräumlichkeiten (Lager mit Versand/Werkstatt/Büros) sind angemietet. *Umfangreiche Flächen für Wachstum sind am Standort Deutschland gegeben.

USP:
*Für die Zukunft sehr gut aufgestellt: z.B. Online-Shops/techn. Dokumentation mit Produktherkunftsnachweisen, Expansionsstrategie für weiteres Wachstum ist eingeleitet.
*Auch über den Facheinzelhandel am Point of Sales (POS) vertreten.
*Durch E-Shops auch direkter Kontakt zu Endkunden.
*Herausragende Sortiments-/Marketing-/Logistikkompetenz.
*Eigene Produktpatente für den dt. Markt.
*Digitalisierte Prozesse.
*Wachstumspotential durch Sortimentserweiterung/Internationalisierung/Ausbau Online-Handel etc.
*Zweite Führungsebene vorhanden.
*Der Unternehmer (100% Gesellschafter) unterstützt den Übernehmer gerne noch für eine gewisse Zeit, falls gewünscht.

Betriebswirtschaftliche Daten:
*Unternehmensleistung seit Jahren stetig gewachsen, aktuell (2024) ca. 12,6 Mio. Euro.
*Durchschnittliches bereinigtes EBITDA (2022, 2023): ca. 1,0 Mio. Euro, 2024 bereinigtes EBITDA ca. 1,135 Mio. Euro.

Kontaktdaten:
U.M.P. AG Schweiz - Luisa Lämmle
luisa.laemmle@ump-ag.ch
CH- Tel.: +41 71 552 00 19
D-Tel.: +49 163 987 31 01",Baden-Württemberg,Handel > Online-Handel; Handel > Großhandel und Handelsvermittlung; Handwerk > Kraftfahrzeuggewerbe; Handel,51 - 100 Beschäftigte,"über 2,5 Mio. Euro","über 2,5 Mio. Euro",Ja
29.10.2024,Selbständig machen ohne zu investieren,Vom ersten Tag an Geld verdienen,Hessen / Darmstadt / Frankfurt am Main,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=210696,"
Eigener Arbeitsplatz in voll ausgestattetem Friseurstudio zu vermieten
Moderner, lichter Etagenraum, inspirierende Loft-Atmosphäre
Beste CITY-LAGE in historischem Gebäude - Parkhaus Vis-a-vis
Komplettübernahme auch möglich",Hessen > Darmstadt > Frankfurt am Main,,bis 5 Beschäftigte,über 50 - 250 Tsd. Euro,Nicht veröffentlicht,Ja
29.10.2024,Digital gut aufgestelltes Immobilienunternehmen auf Usedom zu übergeben,"Etabliertes Immobilienmakler-Unternehmen auf Usedom mit 20 Jahren Erfolg sucht Nachfolger. Immobilienvermittlung, digitale Vermarktung, starker Kundenstamm, stabile Einnahmen.",Mecklenburg-Vorpommern / Mecklenburg-Vorpommern / Vorpommern-Greifswald,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212041,"
Nachfolger gesucht für erfolgreiches Immobilienmakler-Unternehmen auf Usedom
Etablieren Sie sich als erfolgreicher Immobilienmakler auf der gefragten Insel Usedom und übernehmen Sie ein Unternehmen mit über 20 Jahren Markterfahrung. Unser Immobilienbüro bietet Ihnen die Möglichkeit, von einer stabilen Einkommensbasis und einer treuen Kundschaft zu profitieren. Seit Gründung hat sich das Unternehmen auf die Vermittlung von Kaufimmobilien und Grundstücken spezialisiert und genießt einen hervorragenden Ruf in der Region. Eine Einarbeitung ist möglich.
Unternehmensleistungen:
Das Leistungsspektrum umfasst umfassende Maklerdienste, die auf die Bedürfnisse unserer anspruchsvollen Kundschaft zugeschnitten sind:
Immobilienbewertung und Preisfindung: Fundierte Markteinschätzung zur optimalen Vermarktung.
Beratung für Erbgemeinschaften: Unterstützung bei der Verwaltung und dem Verkauf von Immobilien.
Erstellung aussagekräftiger Exposés: Professionelle Aufbereitung von Verkaufsunterlagen.
360°-Rundgänge: Moderne virtuelle Besichtigungen ermöglichen Käufern einen realistischen Eindruck der Objekte.
Vermarktung über digitale Kanäle: Werbung über Online-Plattformen, Verkaufsschilder und direkte Ansprache von Bestandskunden.
Organisation und Durchführung von Besichtigungen: Effiziente und koordinierte Kundenbetreuung.
Bonitätsprüfung: Qualifizierung potenzieller Käufer, um eine sichere Abwicklung zu gewährleisten.
Unterstützung bei behördlichen Angelegenheiten: Hilfe bei bürokratischen Prozessen und Notarverträgen.
Ihre Vorteile:
Das Unternehmen verzeichnet kontinuierlich positive Umsätze und ist wirtschaftlich unabhängig. Sie übernehmen ein komplett digitales und modern aufgestelltes Unternehmen mit einer breiten Reichweite durch:
Eigene Website
YouTube-Kanal zur Präsentation der Immobilien
Social Media-Präsenzen auf Facebook, Instagram, LinkedIn und Google
Diese digitale Stärke kombiniert mit traditioneller persönlicher Betreuung sorgt für eine hohe Kundenzufriedenheit und starke Marktposition.
Übergangsphase und Einarbeitung:
Als Einzelunternehmen ist der Übergang für den Nachfolger unkompliziert. Der bisherige Inhaber bietet eine umfassende Einarbeitung und unterstützt Sie für einen Zeitraum von bis zu sechs Monaten, um den Übergang nahtlos zu gestalten. So können Sie alle operativen Abläufe übernehmen und sich mit den Kunden- und Geschäftsbeziehungen vertraut machen.
Übernahmekonditionen:
Das Unternehmen arbeitet ohne Verbindlichkeiten und ist finanziell vollständig unabhängig. Die Geschäftsinfrastruktur ist vollständig aufgebaut und bietet Ihnen ein starkes Fundament für weiteres Wachstum.
Details zum Kaufpreis und den Übernahmebedingungen stellen wir Ihnen gerne auf Anfrage zur Verfügung.
Attraktive Zukunftsaussichten:
Usedom ist eine der aufstrebendsten Regionen für Immobilien in Deutschland. Ob als Hauptwohnsitz oder Ferienimmobilie, die Nachfrage nach hochwertigen Objekten wächst stetig. Als neuer Inhaber profitieren Sie von der anhaltend starken Nachfrage und der überregionalen Bekanntheit des Unternehmens.
Dieses Angebot richtet sich an Immobilienmakler mit Berufserfahrung, aber auch an Quereinsteiger oder Investoren, die ein etabliertes und ertragsstarkes Unternehmen übernehmen möchten.
Dieses Inserat gibt Ihnen die einmalige Chance, ein erfolgreiches und digitales Immobilienmakler-Unternehmen zu übernehmen und in einer der gefragtesten Regionen Deutschlands zu wachsen",Mecklenburg-Vorpommern > Mecklenburg-Vorpommern > Vorpommern-Greifswald,Grundstücks- und Wohnungswesen; Dienstleistung > Sonstige Dienstleistungen > Sonstige,bis 5 Beschäftigte,über 50 - 250 Tsd. Euro,Nicht veröffentlicht,
28.10.2024,"sehr gut etabliertes, inhabergeführtes Café sucht Nachfolge* (m/w/d)","Wunderschönes Café mit Wohnküchencharakter in der Bottroper Innenstadt aus persönlichen Gründen in neue Hände zu geben. 146qm, 50 Sitzplätze + 25 Plätze im Außenbereich. 2016 gegründet.",Nordrhein-Westfalen / Münster,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212159,"
2016 habe ich das Café gegründet und seitdem geführt. Es ist liebevoll eingerichtet und besticht durch eine besonders hyggelige Atmosphäre.
Die Lage ist exklusiv am Wochenmarkt in der Bottroper Innenstadt im Marktviertel, gute Parkmöglichkeiten, verkehrsberuhigte Straße.
Das Gebäude ist ein schöner Eckbau, das Café besteht aus ursprünglich 2 Ladenlokalen und wurde 2016/2020 umfassend modernisiert. (Böden, Wände, Elektrik , WC´s, Tür etc.)
Das Café hat einen sehr guten Ruf (4,7 Google/700 Bewertungen) und ist über die Stadtgrenzen hinaus bekannt. Gäste zu 80% weiblich, gemischte Altersstruktur und sehr gute Stammkundschaft.
Die wirtschaftliche Situation ist als sehr gut zu bewerten. Es gibt eine sehr hohe und konstante Auslastung über das ganze Jahr verteilt. (kein Saisongeschäft)
Im Durchschnitt besuchen 160 Gäste pro Tag das Café.
Die Übernahme soll zum Jahresanfang 2025 erfolgen. Der Name, das Konzept und das Team sollen übernommen werden.",Nordrhein-Westfalen > Münster,Gastgewerbe; Gastgewerbe > Gastronomie,6 - 10 Beschäftigte,über 250 - 500 Tsd. Euro,Nicht veröffentlicht,Nein
28.10.2024,Erfolgreiches IT- und Werbeunternehmen bietet Komplettlösungen für KMUs,Seit knapp 20 Jahren bieten wir maßgeschneiderte IT-Lösungen und kreative Webdesign- sowie Werbedienstleistungen an. Je nach Bedarf kombinieren wir beide Bereiche oder liefern spezialisierte Lösungen.,Bayern / Mittelfranken / Nürnberg,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212070,"
Das Unternehmen befindet sich seit knapp 20 Jahren erfolgreich in der Nürnberger Südstadt und hat sich als verlässlicher Partner für rund 50 Kunden etabliert. Unser Fokus liegt auf den Bereichen Webdesign sowie der Wartung von Webservern, wobei wir unsere Kunden direkt und langfristig betreuen. Die Beziehungen zu unseren Kunden sind geprägt von regelmäßigem Austausch und einer vertrauensvollen Zusammenarbeit, was sich in einer hohen Kundenzufriedenheit und langjährigen Kooperationen widerspiegelt.

#Kundenbeziehungen und Übergabe
Ein zentraler Punkt für uns ist die reibungslose und offene Übergabe dieser gewachsenen Beziehungen. Unser Ziel ist es, den Nachfolger in die laufenden Projekte und den engen Kontakt mit den Kunden einzuführen. Dabei kann unser bewährtes Projektmanagement-Tool übergeben werden, das nicht nur Aufträge und Zeitenerfassung beinhaltet, sondern auch sämtliche E-Mail-Kommunikation mit den Kunden übersichtlich darstellt. Eine strukturierte Passwortverwaltung mit Hunderten von Zugängen (u. a. FTP, SQL, Webserver) wird ebenfalls übergeben. Zudem sind im IT-Bereich alle wichtigen Zugänge zu Servern und Netzwerkkomponenten sicher verwaltet und dokumentiert.

#Struktur und Team
Aktuell arbeiten wir in einem kleinen, schlagkräftigen Team von fünf Personen:
1 Mediengestalter für die kreative Umsetzung von Webprojekten
1 Vertriebsmitarbeiter, der für die Kundenakquise und -pflege zuständig ist
1 Buchhalter, der die Finanzen effizient managt
1 Techniker, der für IT-Support und technische Wartung verantwortlich ist
1 Mediengestalterin in der Umschulung, die aktuell eingearbeitet wird
Dieses eingespielte Team sorgt für eine optimale Betreuung unserer Kunden in den Bereichen Webdesign und IT-Support. Die Unternehmensstruktur ist effizient, sodass alle Aufgaben klar verteilt und die Abläufe eingespielt sind.

#Technische Ausstattung und Büro
Das Unternehmen ist in einem gemieteten Büro in der Nürnberger Südstadt auf etwa 60 qm untergebracht. Die vorhandene Infrastruktur ist modern und bestens auf die Anforderungen der beiden Geschäftsbereiche abgestimmt. Alle Prozesse und Arbeitsabläufe sind digitalisiert und gut dokumentiert, sodass eine Übergabe reibungslos möglich ist.",Bayern > Mittelfranken > Nürnberg,,bis 5 Beschäftigte,über 50 - 250 Tsd. Euro,bis 50 Tsd. Euro,
28.10.2024,"Wärme-, Kälte-, Schallschutzisolierungen","Meisterbetrieb Wärme-, Kälte-, Schallschutzisolierungen",Sachsen / Chemnitz / Zwickau,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212098,"
Verkaufe altershalber meinen WKS Meisterbetrieb mit kompletten Maschinensatz für die Blechbearbeitung. Guter langjähriger Kundenstamm. Gegründet im März 1992.
1 Mitarbeiter mit 20 jähriger Erfahrung in Aufmaß, Vorfertigung und Montage kann übernommen werden. Einarbeitung in Software und Betriebsabläufe ist garantiert.
Sehr gutes Wachstumspotential. Die Energie wird immer teurer.",Sachsen > Chemnitz > Zwickau,,bis 5 Beschäftigte,über 50 - 250 Tsd. Euro,über 50 - 250 Tsd. Euro,Nein
28.10.2024,Nachfolger für Tischlerei gesucht,Im Kreis Siegen-Wittgenstein wird für eine Tischlerei mit Schwerpunkt Möbel- und Ladenbau sowie Küchen und Arztpraxen ein Nachfolger gesucht.,Nordrhein-Westfalen / Arnsberg / Siegen-Wittgenstein,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212155,"
Im Kreis Siegen-Wittgenstein wird für eine Tischlerei mit Schwerpunkt Möbel- und Ladenbau sowie Küchen und Arztpraxen aus Altersgründen ein Nachfolger gesucht. Die Betriebsausstattung ermöglicht die Herstellung von gehobenen Möblierungen und Einrichtungen. Der Kundenstamm setzt sich aus Privatkunden, Architekten und gewerblichen Kunden zusammen. Der Betrieb ist regional und überregional tätig. Ein unbefristeter Pachtvertrag kann übernommen werden, das Inventar steht zum Verkauf.",Nordrhein-Westfalen > Arnsberg > Siegen-Wittgenstein,,bis 5 Beschäftigte,über 50 - 250 Tsd. Euro,Nicht veröffentlicht,
28.10.2024,Schreinerei an kreativen Kopf zu verkaufen oder zu verpachten,Diese kreative Schreinerei hat sich auf Möbelbau und hier insbesondere Vollholzküchen spezialisiert und sucht nun einen Nachfolger. Kauf oder Pacht möglich !!!,Baden-Württemberg / Karlsruhe / Rhein-Neckar-Kreis,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212151,"
Unternehmen:
Das Unternehmen überzeugt seit 35 Jahren in Deutschland und den Nachbarländern mit kreativen und qualitativ hochwertigen Unikaten aus Holz.

Dabei werden insbesondere kaufkräftige Kunden mit anspruchsvollen Küchen, Möbeln und Innenausbau bedient. Basis dafür ist ein moderner Maschinenpark (CAD, CNC) und hochqualifiziertes Personal.

Angebot:
Das Angebot richtet sich an Schreiner, die den Sprung in die Selbstständigkeit wagen und eigene kreative Ideen umzusetzen wollen. Die bisherigen Eigentümer stehen auf Wunsch mit ihrer Erfahrung und Kreativität begleitend zur Seite.

Die Immobilie befindet sich im Eigentum der Geschäftsführer und kann auf Wunsch für einen Kaufpreis von T€ 500 ebenfalls erworben werden.

Besonderheiten:
Das Unternehmen kann vollständig gekauft werden, alternativ aber können zunächst auch die Immobilie für einen Mietzins von mtl. T€ 3 und der Maschinenpark mit einem Zeitwert von über T€ 200 (Pachtgebühr muss individuell vereinbart werden) angemietet werden:

700 qm Produktionsfläche (gut erweiterbar)
120 qm Ausstellung, Büro und Sozialräume
3000 qm Grundstück
7 Mitarbeiter
1 Mio Euro Umsatz

Übernahme der hochqualifizierten Mitarbeiter im Altersdurchschnitt von ca. 35 Jahren.

Kunden:
Das Unternehmen ist vorrangig im Privatkundenbereich, aber auch im gewerblichen Bereich tätig. Die Kundschaft schätzt die individuelle und maßgeschneiderte Beratung und die Ausführung auf höchstem handwerklichen Niveau.
Die Kunden profitieren von der hochwertigen Ausführung der Leistungen sowie der exzellenten Beratung und Planung der qualifizierten Mitarbeiter.

Perspektiven für den Käufer:
- gute Ertragsperspektiven, da Umsatz und Rendite ausbaufähig
- unternehmensloyale Belegschaft
- Fuhrpark und Maschinen/Geräte auf technisch aktuellem Stand
- hoher Bekanntheitsgrad
- großes Kundenpotential
- keine Serienfertigung, sondern kreatives Möbeldesign, das Freiraum für individuelle Planungen und Selbstverwirklichung lässt
- Pacht der Immobilie und des Maschinenparks oder Kauf des Unternehmens und auf Wunsch auch der Immobilie möglich",Baden-Württemberg > Karlsruhe > Rhein-Neckar-Kreis,,bis 5 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",über 250 - 500 Tsd. Euro,
28.10.2024,Tischlerei mit Schwerpunkt Handel und Montage im Gebiet Hellweg-Lippe,"Der Nachfolger kann ein etabiliertes, langjährig am Markt erfolgreiches Unternehmen (Tischlerei) übernehmen",Nordrhein-Westfalen / Arnsberg / Soest,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212154,"
Leistungsangebot:
Die Tischlerei mit dem Schwerpunkt Handel und Montage vertreibt Fenster, Haustüren, Vordächer, Markisen, Rollläden und Insektenschutz von exklusiven Premiumherstellern.
Die zunehmende energetische Sanierung von Immobilien, das wachsende Sicherheitsbedürfnis der Kunden sowie der zunehmend nachgefragte Sonnenschutz sprechen für ein zukunftsfähiges Angebot.

Stärken des Unternehmens auf einen Blick:
- hoher Bekanntheitsgrad
- langjähriger, fester Kundenbestand
- gute Ausstattung
- gute Auslastung
- hohe Kundenzufriedenheit
- sehr guter Standort
- stabile, eher geringer werdende Konkurrenzsituation
- nachhaltige, ökologische, faire, regionale, transparente Verarbeitung",Nordrhein-Westfalen > Arnsberg > Soest,Handwerk > Ausbaugewerbe > Tischler; Handel,6 - 10 Beschäftigte,"über 500 Tsd. - 2,5 Mio. Euro",Nicht veröffentlicht,
28.10.2024,Umzugs / Möbelspedition,,Nordrhein-Westfalen / Düsseldorf / Essen,https://www.nexxt-change.org/DE/Verkaufsangebot/Detailseite/detailseite_jsp.html?adId=212144,,Nordrhein-Westfalen > Düsseldorf > Essen,,11 - 20 Beschäftigte,über 250 - 500 Tsd. Euro,über 250 - 500 Tsd. Euro,Nein
